acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,times
-0.25,-1.62,9.6,0,0,0.06,-24.87,6.75,-46.75,6:58:38
-0.22,-1.57,9.63,-0.06,0,0,-25.69,6.06,-47.56,6:58:38
-0.23,-1.61,9.61,-0.12,0.06,0,-25.25,6.5,-46,6:58:38
-0.24,-1.59,9.58,0,0.06,-0.06,-24.87,6.75,-45.56,6:58:38
-0.23,-1.61,9.6,0.06,-0.06,0.06,-25.69,6.75,-46.75,6:58:38
-0.23,-1.59,9.56,0.06,0,0,-25.25,6.75,-46.38,6:58:38
-0.24,-1.61,9.63,0,0.06,-0.06,-23.75,6.75,-46.38,6:58:39
-0.24,-1.6,9.58,0.06,0.06,0.06,-24.87,6.5,-46.69,6:58:39
-0.23,-1.58,9.58,0,-0.06,0.06,-25.25,6.06,-46.75,6:58:39
-0.21,-1.61,9.59,-0.06,-0.12,0.12,-25.69,6.06,-46,6:58:39
-0.24,-1.59,9.59,-0.06,0,0,-25.25,5.75,-46.75,6:58:39
-0.25,-1.59,9.61,0,0,-0.06,-25.25,6.75,-47.19,6:58:39
-0.26,-1.59,9.59,0.06,0.06,0,-24.87,6.5,-46,6:58:40
-0.23,-1.6,9.58,-0.06,0.06,-0.12,-25.69,6.06,-46.75,6:58:40
-0.23,-1.62,9.59,0.06,0,-0.06,-24.87,6.5,-46.75,6:58:40
-0.24,-1.58,9.62,-0.12,0,-0.12,-24.87,6.75,-46.38,6:58:40
-0.23,-1.61,9.59,-0.12,0.12,0,-26,6.5,-46.38,6:58:40
-0.24,-1.61,9.61,0.12,0.06,0.19,-25.25,6.75,-46.38,6:58:40
-0.22,-1.61,9.55,0,0,0,-25.69,6.75,-46.38,6:58:41
-0.23,-1.61,9.58,0,-0.06,0.06,-24.87,7.19,-46.38,6:58:41
-0.24,-1.61,9.59,0,-0.06,0,-24.87,6.5,-46.38,6:58:41
-0.22,-1.6,9.62,0,0.12,0,-26,7.19,-46,6:58:41
-0.24,-1.61,9.59,0,0,0,-24.87,7.19,-45.56,6:58:41
-0.24,-1.62,9.58,0.06,-0.06,-0.06,-25.25,6.5,-46.38,6:58:41
-0.24,-1.61,9.6,0,-0.06,0,-24.5,6.06,-47.19,6:58:42
-0.23,-1.62,9.62,0,-0.19,0.06,-25.69,6.75,-46.38,6:58:42
-0.22,-1.62,9.58,0,-0.12,0,-24.87,6.75,-46,6:58:42
-0.26,-1.6,9.61,0.12,0,0.06,-24.87,5.75,-46.38,6:58:42
-0.22,-1.62,9.58,0,0.06,0.06,-25.69,6.5,-45.56,6:58:42
-0.25,-1.59,9.59,-0.06,-0.19,-0.06,-25.25,6.06,-47.56,6:58:42
-0.24,-1.6,9.6,-0.06,-0.19,0.12,-25.25,6.75,-46,6:58:42
-0.23,-1.61,9.61,-0.06,0.12,0.06,-25.25,6.5,-46.38,6:58:43
-0.23,-1.61,9.6,0,-0.06,-0.06,-25.69,6.06,-46,6:58:43
-0.24,-1.61,9.6,0.06,0,-0.12,-25.69,6.5,-47.19,6:58:43
-0.24,-1.62,9.58,0.06,0.06,-0.12,-24.87,6.75,-45.56,6:58:43
-0.24,-1.6,9.6,0,0,0,-26,6.75,-46.69,6:58:43
-0.24,-1.61,9.58,0,-0.12,0.12,-25.25,6.5,-46,6:58:43
-0.24,-1.62,9.61,-0.12,0,0,-26,6.75,-46,6:58:44
-0.24,-1.61,9.58,-0.06,0,0.06,-24.87,6.5,-46,6:58:44
-0.23,-1.6,9.59,-0.06,0.06,0,-24.5,7.19,-46.38,6:58:44
-0.25,-1.6,9.6,0,0.12,-0.06,-25.25,6.75,-46.75,6:58:44
-0.24,-1.62,9.6,0,0,0.12,-24.87,6.75,-46,6:58:44
-0.21,-1.59,9.6,-0.12,0.12,0,-24.87,6.75,-47.19,6:58:44
-0.25,-1.6,9.55,-0.06,-0.06,0,-25.25,5.75,-46.38,6:58:45
-0.24,-1.6,9.59,0.06,-0.19,-0.06,-25.25,6.75,-46.75,6:58:45
-0.23,-1.6,9.6,-0.06,0.06,0.06,-24.87,7.19,-46,6:58:45
-0.23,-1.59,9.6,-0.06,0,0,-24.87,6.75,-46.38,6:58:45
-0.22,-1.59,9.62,-0.06,0.06,0,-25.25,6.75,-46.75,6:58:45
-0.23,-1.61,9.58,-0.06,0.06,-0.06,-25.69,6.5,-46.38,6:58:45
-0.24,-1.61,9.58,0,0,0,-25.25,6.75,-47.19,6:58:46
-0.23,-1.62,9.57,-0.06,-0.06,0.06,-24.87,6.5,-46.38,6:58:46
-0.22,-1.61,9.58,-0.06,0.06,0,-25.25,6.5,-46.75,6:58:46
-0.25,-1.62,9.57,0,0,0.06,-25.25,7.19,-45.56,6:58:46
-0.22,-1.6,9.59,-0.12,0.12,0,-25.69,7.19,-46,6:58:46
-0.23,-1.6,9.58,0.06,-0.12,0.06,-26,7.19,-46.38,6:58:46
-0.24,-1.6,9.6,-0.06,-0.19,0.06,-25.25,6.06,-45.19,6:58:46
-0.24,-1.59,9.63,-0.06,-0.06,0,-25.25,6.75,-46.75,6:58:47
-0.22,-1.61,9.59,-0.06,0,0.06,-26,7.19,-45.19,6:58:47
-0.22,-1.63,9.58,-0.06,-0.19,0,-25.25,6.5,-46.69,6:58:47
-0.24,-1.61,9.58,0.06,0.06,0.06,-26,6.5,-46,6:58:47
-0.24,-1.63,9.59,0,0.12,-0.06,-25.69,6.06,-46.38,6:58:47
-0.21,-1.6,9.6,0,0.06,-0.06,-24.87,6.75,-46.69,6:58:47
-0.22,-1.6,9.59,0,0.12,-0.06,-26,7.19,-46,6:58:48
-0.23,-1.6,9.59,-0.12,0,0.06,-24.87,6.75,-46,6:58:48
-0.23,-1.6,9.56,-0.06,-0.12,0.06,-24.87,6.75,-46.75,6:58:48
-0.24,-1.62,9.61,0,0,0.06,-24.87,6.75,-45.56,6:58:48
-0.24,-1.61,9.61,0.12,-0.06,0.06,-25.25,6.5,-46.38,6:58:48
-0.24,-1.61,9.59,0.12,0.12,0,-25.25,7.56,-46.75,6:58:48
-0.24,-1.59,9.58,0.06,0.12,-0.06,-25.25,6.75,-46.38,6:58:49
-0.24,-1.6,9.59,0,0,0.06,-25.69,6.5,-45.56,6:58:49
-0.24,-1.6,9.58,0,0,0,-25.69,6.06,-46.38,6:58:49
-0.23,-1.62,9.59,0,0,0,-25.25,6.5,-46.75,6:58:49
-0.23,-1.58,9.61,-0.06,0.19,0,-24.87,7.19,-46.38,6:58:49
-0.23,-1.61,9.58,-0.06,-0.06,0,-25.25,6.5,-45.56,6:58:49
-0.22,-1.6,9.59,0.06,0,0,-24.87,7.56,-45.56,6:58:50
-0.24,-1.6,9.6,-0.06,0.19,0,-26,6.5,-46.38,6:58:50
-0.24,-1.61,9.6,-0.12,0.12,-0.12,-25.25,7.19,-46.38,6:58:50
-0.23,-1.59,9.6,0,0,-0.12,-25.69,6.5,-45.56,6:58:50
-0.21,-1.58,9.61,-0.06,-0.19,0.19,-25.69,6.5,-46.69,6:58:50
-0.22,-1.6,9.59,0.06,-0.06,0.12,-25.69,5.75,-46.69,6:58:50
-0.23,-1.63,9.61,0,-0.06,-0.06,-24.87,6.75,-46.38,6:58:50
-0.23,-1.6,9.58,-0.06,-0.06,0,-25.25,6.5,-47.19,6:58:51
-0.24,-1.6,9.61,0.06,-0.06,0,-25.25,6.5,-45.19,6:58:51
-0.23,-1.6,9.56,0.06,0.31,0,-26,6.75,-46.38,6:58:51
-0.23,-1.62,9.59,0,0,0.06,-24.19,6.75,-46.75,6:58:51
-0.23,-1.61,9.57,0,0,0,-24.87,7.19,-45.19,6:58:51
-0.23,-1.6,9.6,-0.06,0,0.06,-25.25,7.19,-46,6:58:51
-0.23,-1.61,9.62,-0.12,0.06,0.06,-25.25,5.75,-47.19,6:58:52
-0.23,-1.6,9.57,-0.06,0,0.06,-25.25,6.5,-46,6:58:52
-0.23,-1.6,9.57,-0.06,0.12,-0.06,-25.25,6.5,-46.38,6:58:52
-0.24,-1.62,9.6,0,0.06,0.06,-26,6.5,-46.38,6:58:52
-0.24,-1.6,9.6,-0.06,0,-0.06,-24.5,6.75,-46.75,6:58:52
-0.23,-1.59,9.62,0,-0.12,0.06,-25.25,6.5,-46.38,6:58:52
-0.23,-1.61,9.6,0.12,0,0,-25.25,6.06,-46.38,6:58:53
-0.24,-1.61,9.56,0,-0.06,-0.06,-24.87,6.75,-46,6:58:53
-0.23,-1.6,9.61,-0.06,0.06,-0.06,-24.87,6.5,-45.56,6:58:53
-0.23,-1.62,9.6,0.06,0.06,-0.06,-26.37,6.5,-45.56,6:58:53
-0.24,-1.61,9.63,0,0.06,0.06,-26,6.06,-46,6:58:53
-0.24,-1.62,9.57,0.06,0,0.12,-24.19,6.5,-46.75,6:58:53
-0.24,-1.6,9.6,-0.06,0,0.06,-24.87,6.75,-46.38,6:58:54
-0.23,-1.61,9.59,0,0.06,0,-25.69,6.5,-47.19,6:58:54
-0.21,-1.6,9.6,0.06,0.12,0.12,-24.87,6.75,-46.75,6:58:54
-0.23,-1.6,9.6,0,0,-0.06,-25.25,6.5,-46.38,6:58:54
-0.24,-1.6,9.59,0.06,0.06,-0.12,-24.87,6.5,-45.56,6:58:54
-0.23,-1.6,9.59,-0.06,0.06,-0.19,-25.25,6.5,-46.38,6:58:54
-0.24,-1.6,9.59,0,0,0,-25.25,6.5,-47.19,6:58:54
-0.22,-1.62,9.61,0,0,0,-26,7.19,-46.38,6:58:55
-0.23,-1.63,9.6,0.06,0.06,0,-24.5,6.75,-46.38,6:58:55
-0.23,-1.63,9.58,-0.12,0,0.06,-25.25,6.75,-46.38,6:58:55
-0.22,-1.62,9.57,-0.06,0.19,-0.06,-24.5,6.5,-46.75,6:58:55
-0.22,-1.61,9.59,-0.06,0,0,-24.87,6.06,-47.19,6:58:55
-0.23,-1.63,9.59,0,-0.06,0.06,-24.87,7.19,-47.19,6:58:55
-0.22,-1.61,9.61,0,-0.12,0.06,-25.25,6.5,-46,6:58:56
-0.23,-1.62,9.57,-0.06,0,-0.06,-26,6.5,-46.38,6:58:56
-0.25,-1.62,9.57,0.06,0,0.06,-24.87,7.19,-45.56,6:58:56
-0.24,-1.61,9.58,-0.06,0.12,0,-24.87,7.19,-46.38,6:58:56
-0.23,-1.62,9.58,0.06,0.06,-0.06,-25.69,6.5,-46,6:58:56
-0.24,-1.6,9.6,-0.06,0,-0.12,-24.87,6.75,-46.75,6:58:56
-0.24,-1.6,9.55,-0.06,0,0,-24.87,6.5,-46.38,6:58:57
-0.24,-1.6,9.6,0.06,0.06,0,-26,7.19,-47.19,6:58:57
-0.24,-1.59,9.59,0,0.06,-0.06,-25.25,6.75,-45.56,6:58:57
-0.24,-1.59,9.59,-0.06,-0.06,0.06,-24.87,6.5,-47.19,6:58:57
-0.23,-1.62,9.58,-0.12,0,0,-25.25,7.19,-46.06,6:58:57
-0.24,-1.62,9.57,-0.19,0.06,0.06,-25.69,6.5,-47.19,6:58:57
-0.24,-1.58,9.58,-0.06,0,0,-25.25,7.19,-46.38,6:58:58
-0.22,-1.62,9.61,0,0.06,0.06,-24.87,6.06,-47.19,6:58:58
-0.24,-1.6,9.59,0.06,-0.12,0.12,-25.25,6.5,-46.75,6:58:58
-0.23,-1.61,9.6,0.06,-0.12,0,-26,6.5,-45.56,6:58:58
-0.23,-1.61,9.56,0.06,0,0,-25.69,6.06,-47.56,6:58:58
-0.23,-1.6,9.61,0.06,-0.12,0.06,-25.25,7.19,-45.56,6:58:58
-0.24,-1.61,9.59,0.06,0,0,-23.75,6.06,-46,6:58:58
-0.23,-1.62,9.59,-0.06,0,-0.06,-24.87,6.5,-46.38,6:58:59
-0.24,-1.59,9.59,0,0,0.06,-25.69,6.06,-46.38,6:58:59
-0.23,-1.61,9.57,0,0.19,-0.06,-25.25,6.06,-46.75,6:58:59
-0.23,-1.63,9.57,0,0.12,0,-25.25,6.5,-46.38,6:58:59
-0.24,-1.59,9.6,0,0.12,-0.06,-24.87,6.75,-46.38,6:58:59
-0.23,-1.59,9.6,-0.12,0.12,-0.19,-25.25,7.56,-46,6:58:59
-0.24,-1.63,9.61,0,0,0,-24.87,6.5,-46.75,6:59:00
-0.23,-1.59,9.58,-0.06,0.06,-0.06,-25.25,6.5,-46.38,6:59:00
-0.23,-1.6,9.59,0.06,0.06,-0.19,-25.25,6.75,-47.19,6:59:00
-0.24,-1.61,9.62,0,0.06,-0.06,-24.87,6.5,-47.56,6:59:00
-0.24,-1.61,9.6,0,-0.06,0.12,-26,6.06,-46.75,6:59:00
-0.25,-1.63,9.57,0,0.06,0.06,-25.25,6.06,-46.38,6:59:00
-0.23,-1.61,9.58,-0.06,0,0.12,-25.69,6.75,-47.56,6:59:01
-0.23,-1.6,9.58,0,0,0.12,-24.87,6.06,-46.38,6:59:01
-0.25,-1.6,9.63,0,0.06,0,-25.69,6.75,-46,6:59:01
-0.24,-1.6,9.6,0,-0.12,0,-25.69,6.5,-47.88,6:59:01
-0.23,-1.61,9.6,0,-0.06,0,-25.25,6.06,-47.19,6:59:01
-0.24,-1.63,9.57,-0.06,-0.06,0.12,-25.69,6.75,-46.75,6:59:01
-0.22,-1.63,9.63,0.06,-0.12,0.06,-25.25,6.75,-46.38,6:59:02
-0.24,-1.6,9.59,0,0.06,0,-24.87,6.5,-47.19,6:59:02
-0.21,-1.58,9.59,0,-0.06,0,-24.87,6.5,-46.38,6:59:02
-0.22,-1.6,9.59,0,0,0,-25.69,7.19,-47.19,6:59:02
-0.22,-1.61,9.58,-0.12,-0.06,0,-25.25,7.19,-46.75,6:59:02
-0.24,-1.6,9.57,0,0.12,0,-25.25,6.5,-46,6:59:02
-0.24,-1.61,9.61,-0.06,0.06,0.06,-24.87,6.06,-47.19,6:59:02
-0.23,-1.6,9.6,-0.12,0.06,-0.12,-26,6.06,-45.56,6:59:03
-0.24,-1.62,9.62,-0.06,0,0,-24.19,7.19,-47.19,6:59:03
-0.23,-1.62,9.56,0,0,0,-24.87,6.75,-46.06,6:59:03
-0.24,-1.6,9.61,0,0.06,-0.06,-26,6.75,-46.75,6:59:03
-0.22,-1.61,9.58,0,-0.12,0.06,-25.69,5.75,-46.38,6:59:03
-0.24,-1.62,9.62,-0.06,0.12,-0.06,-25.25,6.06,-46.38,6:59:03
-0.25,-1.6,9.61,0,-0.12,0.12,-25.69,6.75,-45.56,6:59:04
-0.24,-1.62,9.55,-0.06,-0.19,0.06,-25.25,6.5,-45.69,6:59:04
-0.24,-1.58,9.59,-0.12,0.06,0,-25.69,6.75,-45.19,6:59:04
-0.23,-1.6,9.61,0,-0.06,0.06,-24.87,6.5,-47.19,6:59:04
-0.22,-1.61,9.6,0.06,0.06,-0.06,-24.5,6.06,-46,6:59:04
-0.25,-1.6,9.57,0,-0.06,0,-24.5,6.5,-46.38,6:59:04
-0.24,-1.61,9.56,0,-0.06,0,-24.5,6.5,-47.56,6:59:05
-0.23,-1.6,9.58,-0.06,-0.06,-0.06,-25.69,6.5,-46.75,6:59:05
-0.23,-1.61,9.63,0.06,0.06,-0.12,-24.87,7.19,-46.38,6:59:05
-0.23,-1.64,9.58,0,0.06,0,-25.25,6.75,-45.56,6:59:05
-0.23,-1.61,9.62,0.06,0,0,-24.87,7.19,-45.19,6:59:05
-0.23,-1.63,9.59,0.06,0.19,-0.12,-24.5,6.75,-46.38,6:59:05
-0.24,-1.59,9.58,0.12,0,0.06,-24.19,7.19,-46.75,6:59:06
-0.24,-1.58,9.61,0,0.12,0,-24.5,6.06,-46.75,6:59:06
-0.24,-1.61,9.59,0,-0.06,0,-26,6.75,-46.75,6:59:06
-0.24,-1.6,9.58,0.06,0,0,-24.5,7.19,-46.38,6:59:06
-0.24,-1.59,9.59,0.19,0,-0.12,-25.25,5.75,-45.19,6:59:06
-0.22,-1.61,9.58,0,-0.19,0,-25.25,6.75,-46,6:59:06
-0.24,-1.62,9.59,0.12,-0.06,-0.06,-24.87,6.5,-45.56,6:59:06
-0.23,-1.62,9.6,0.06,-0.06,-0.06,-25.69,6.5,-46.38,6:59:07
-0.22,-1.6,9.58,0.06,0.06,0,-24.87,6.5,-46.75,6:59:07
-0.23,-1.61,9.58,0,0,0.06,-25.69,6.06,-47.19,6:59:07
-0.24,-1.61,9.57,0.06,0,0.12,-25.25,6.06,-46.75,6:59:07
-0.23,-1.61,9.6,-0.12,0,-0.06,-25.25,6.75,-45.69,6:59:07
-0.24,-1.59,9.58,0,0.12,0.12,-24.87,6.06,-46.38,6:59:07
-0.23,-1.6,9.6,0.06,0,-0.06,-25.69,6.5,-46.75,6:59:08
-0.24,-1.6,9.57,-0.12,-0.06,0,-24.19,6.5,-44.88,6:59:08
-0.23,-1.6,9.6,0.06,-0.12,0.12,-24.5,7.19,-46.69,6:59:08
-0.24,-1.61,9.62,0,0,0,-24.87,6.06,-45.19,6:59:08
-0.23,-1.59,9.6,-0.12,0.06,0,-24.87,6.5,-46.38,6:59:08
-0.24,-1.6,9.59,0.12,-0.06,0.12,-25.25,6.75,-46,6:59:08
-0.23,-1.62,9.56,-0.12,0,0,-25.25,6.75,-46,6:59:09
-0.24,-1.61,9.61,0,0.06,-0.12,-26,6.75,-45.56,6:59:09
-0.24,-1.61,9.57,0,0.19,-0.06,-25.25,5.75,-47.19,6:59:09
-0.24,-1.61,9.61,-0.06,0.06,0.06,-24.87,5.75,-46.75,6:59:09
-0.22,-1.63,9.62,0.06,-0.12,-0.19,-25.25,6.06,-46,6:59:09
-0.23,-1.6,9.58,0,0.12,-0.06,-25.25,6.5,-46.75,6:59:09
-0.22,-1.6,9.59,-0.06,0,-0.12,-25.25,5.75,-46,6:59:10
-0.24,-1.61,9.59,-0.06,-0.06,0.06,-26,6.06,-46.38,6:59:10
-0.22,-1.6,9.59,0,0.12,0.06,-25.25,6.75,-46,6:59:10
-0.26,-1.61,9.57,-0.06,0,0,-24.87,6.75,-45.56,6:59:10
-0.24,-1.61,9.6,0,0,-0.06,-25.69,6.06,-45.56,6:59:10
-0.23,-1.61,9.6,-0.06,0,0,-25.69,6.75,-46.38,6:59:10
-0.23,-1.59,9.61,0,0.06,-0.06,-24.87,7.56,-46.75,6:59:10
-0.24,-1.61,9.59,-0.12,-0.12,-0.06,-25.69,7.56,-46.38,6:59:11
-0.23,-1.6,9.6,-0.06,-0.12,0.06,-24.87,7.19,-47.56,6:59:11
-0.23,-1.58,9.58,-0.06,0.19,-0.06,-25.25,6.5,-46.75,6:59:11
-0.23,-1.6,9.61,-0.06,0.19,-0.06,-25.69,6.75,-46,6:59:11
-0.23,-1.62,9.63,0,0,0,-25.69,6.06,-46.38,6:59:11
-0.23,-1.61,9.59,0,-0.12,0.19,-25.69,6.75,-46.69,6:59:11
-0.24,-1.61,9.59,0,-0.12,-0.06,-24.87,6.5,-47.19,6:59:12
-0.24,-1.61,9.58,-0.06,0,-0.06,-25.25,7.19,-46.75,6:59:12
-0.24,-1.59,9.6,0.12,0.06,0,-24.5,6.75,-44.88,6:59:12
-0.23,-1.59,9.62,-0.06,0,-0.06,-24.5,6.5,-47.19,6:59:12
-0.22,-1.6,9.6,0,-0.06,0,-24.5,6.5,-46,6:59:12
-0.24,-1.62,9.62,0.06,-0.19,0,-24.87,6.5,-45.19,6:59:12
-0.24,-1.59,9.57,-0.06,-0.06,0.19,-24.5,6.75,-47.19,6:59:13
-0.24,-1.59,9.57,-0.06,0.12,0.06,-24.87,6.06,-46,6:59:13
-0.24,-1.62,9.6,-0.06,0.06,0.06,-25.25,6.75,-46.75,6:59:13
-0.24,-1.6,9.61,0.06,0.12,0.12,-26,6.75,-46.38,6:59:13
-0.21,-1.61,9.57,0.06,0.19,0.06,-25.25,6.06,-45.56,6:59:13
-0.23,-1.6,9.6,0,0.19,-0.12,-25.25,6.75,-47.06,6:59:13
-0.24,-1.61,9.61,0.06,0.12,-0.06,-25.25,6.75,-46.75,6:59:14
-0.23,-1.63,9.57,-0.06,-0.12,0,-25.25,7.19,-46.75,6:59:14
-0.24,-1.59,9.59,0,0,0.06,-25.69,6.5,-46.38,6:59:14
-0.23,-1.62,9.61,-0.06,-0.12,0.19,-24.87,6.75,-46,6:59:14
-0.23,-1.6,9.6,0,0.12,-0.06,-25.69,6.06,-46.75,6:59:14
-0.23,-1.62,9.59,0,-0.06,0.06,-25.69,7.19,-46.75,6:59:14
-0.24,-1.59,9.58,0,-0.06,0.06,-25.25,7.19,-47.88,6:59:14
-0.24,-1.6,9.6,-0.06,0,0,-24.87,7.56,-46.38,6:59:15
-0.23,-1.62,9.57,0,0.12,0.06,-24.87,6.06,-46.75,6:59:15
-0.24,-1.6,9.59,0,0.06,0,-25.25,6.5,-47.19,6:59:15
-0.23,-1.61,9.59,0,0,0.12,-25.69,6.75,-46.75,6:59:15
-0.23,-1.61,9.62,-0.06,0.06,0.06,-25.69,6.06,-46,6:59:15
-0.23,-1.61,9.6,0,0,-0.06,-24.19,6.06,-46.75,6:59:15
-0.23,-1.62,9.61,-0.06,0.06,0.06,-26,6.06,-46.38,6:59:16
-0.23,-1.62,9.59,0,0.12,0.06,-24.87,6.06,-47.19,6:59:16
-0.22,-1.62,9.58,0,0.06,0.06,-25.25,7.19,-46.38,6:59:16
-0.21,-1.62,9.59,-0.12,-0.12,0.12,-25.25,6.5,-47.19,6:59:16
-0.21,-1.63,9.56,-0.06,0,-0.19,-25.69,6.5,-46.38,6:59:16
-0.24,-1.62,9.59,-0.12,0.12,0,-25.25,6.06,-46.75,6:59:16
-0.24,-1.62,9.57,-0.06,0.19,-0.06,-24.87,6.5,-46.38,6:59:17
-0.23,-1.62,9.6,0.06,0.06,-0.06,-25.25,6.5,-46,6:59:17
-0.24,-1.6,9.59,0.06,0,-0.06,-26,7.19,-46.38,6:59:17
-0.24,-1.6,9.59,-0.06,0,0,-24.87,6.5,-47.88,6:59:17
-0.24,-1.63,9.59,0,0,0.12,-24.87,5.75,-46.38,6:59:17
-0.24,-1.58,9.58,0.06,-0.12,0,-24.87,6.5,-46.75,6:59:17
-0.22,-1.59,9.59,0.06,-0.06,0.12,-25.69,6.5,-47.19,6:59:18
-0.23,-1.61,9.57,-0.06,0,0,-24.87,6.75,-47.19,6:59:18
-0.21,-1.62,9.59,0.06,0,-0.06,-25.69,6.06,-46.75,6:59:18
-0.22,-1.62,9.61,0.06,0.12,0,-25.25,6.5,-47.19,6:59:18
-0.22,-1.6,9.59,-0.06,-0.06,0,-25.25,6.5,-46.38,6:59:18
-0.23,-1.59,9.58,0,-0.12,0,-25.69,6.5,-46.06,6:59:18
-0.23,-1.61,9.6,0,0.06,0.06,-24.87,6.75,-46,6:59:18
-0.24,-1.62,9.59,0,0,0.06,-26,6.5,-47.19,6:59:19
-0.24,-1.61,9.63,0,0.06,0,-24.87,6.75,-46,6:59:19
-0.24,-1.59,9.6,-0.06,-0.12,0,-25.69,6.5,-47.19,6:59:19
-0.23,-1.59,9.59,0.06,-0.12,0,-24.87,6.75,-46.38,6:59:19
-0.24,-1.6,9.6,-0.06,0,-0.06,-25.69,6.06,-46.75,6:59:19
-0.24,-1.63,9.6,-0.12,0.06,-0.06,-25.69,6.5,-45.56,6:59:19
-0.23,-1.6,9.58,-0.06,-0.19,-0.12,-25.69,6.75,-46.38,6:59:20
-0.24,-1.61,9.57,0,-0.12,-0.06,-24.5,6.5,-47.19,6:59:20
-0.24,-1.62,9.58,0.06,0.06,0.06,-25.69,6.75,-46.75,6:59:20
-0.22,-1.59,9.55,0.12,-0.12,0,-25.25,6.75,-46,6:59:20
-0.23,-1.6,9.58,-0.06,0.12,-0.19,-24.87,6.75,-46.75,6:59:20
-0.23,-1.62,9.61,0,0.12,-0.12,-25.25,6.5,-46.38,6:59:20
-0.23,-1.62,9.56,-0.06,0.06,-0.19,-25.25,7.19,-45.19,6:59:21
-0.24,-1.61,9.6,-0.06,0,0.06,-24.5,6.5,-46.75,6:59:21
-0.22,-1.61,9.6,-0.06,0.06,0,-25.25,6.75,-46.06,6:59:21
-0.23,-1.61,9.62,-0.12,-0.06,0.06,-25.25,6.06,-46.38,6:59:21
-0.22,-1.59,9.58,0,0.19,0,-26.37,7.19,-46.75,6:59:21
-0.24,-1.61,9.56,0,0.06,0.06,-25.25,6.06,-47.56,6:59:21
-0.24,-1.63,9.59,0,0.12,0,-25.25,6.06,-47.56,6:59:22
-0.23,-1.62,9.6,-0.06,0,0.06,-25.69,6.75,-46.38,6:59:22
-0.22,-1.61,9.6,-0.12,0,0,-25.25,6.5,-46,6:59:22
-0.24,-1.59,9.56,-0.06,-0.19,0,-25.25,6.06,-46.75,6:59:22
-0.24,-1.59,9.58,0.06,-0.06,0.06,-25.25,6.06,-46.38,6:59:22
-0.22,-1.61,9.58,-0.06,-0.12,0,-25.25,6.75,-46.38,6:59:22
-0.24,-1.59,9.6,-0.12,0,0,-24.87,6.5,-46,6:59:22
-0.21,-1.61,9.59,-0.06,0.06,0,-24.5,6.06,-46.75,6:59:23
-0.24,-1.6,9.58,0,0.06,0.06,-26,6.5,-46.38,6:59:23
-0.22,-1.6,9.57,-0.06,0,0.06,-24.87,6.5,-46.38,6:59:23
-0.23,-1.61,9.59,-0.06,-0.06,0,-25.25,6.5,-47.19,6:59:23
-0.23,-1.63,9.6,-0.12,0,0,-25.25,6.75,-46.38,6:59:23
-0.23,-1.61,9.6,0,0.06,-0.06,-24.5,5.75,-46.75,6:59:23
-0.24,-1.6,9.59,0,0,0,-25.69,6.5,-46,6:59:24
-0.23,-1.6,9.58,-0.06,-0.06,0.12,-26,6.5,-46.75,6:59:24
-0.23,-1.59,9.58,-0.12,-0.12,-0.06,-24.5,6.75,-47.19,6:59:24
-0.23,-1.61,9.62,-0.12,0,-0.06,-25.25,6.06,-46.38,6:59:24
-0.23,-1.62,9.61,0.06,-0.06,-0.06,-25.25,6.5,-46.38,6:59:24
-0.24,-1.6,9.64,0,-0.06,0.06,-25.25,6.5,-46.75,6:59:24
-0.23,-1.61,9.59,0,-0.06,0.06,-24.5,6.75,-46,6:59:25
-0.23,-1.61,9.6,0,0,0,-24.87,6.5,-46,6:59:25
-0.24,-1.61,9.6,-0.06,0,-0.06,-25.25,7.19,-46.38,6:59:25
-0.24,-1.6,9.62,-0.06,-0.25,0.06,-24.87,7.19,-45.56,6:59:25
-0.21,-1.59,9.57,0,0.06,0,-25.69,6.5,-46,6:59:25
-0.24,-1.62,9.55,-0.06,0,0,-24.87,7.19,-46.75,6:59:25
-0.24,-1.61,9.59,0.06,0.12,0.12,-25.69,6.75,-46.38,6:59:26
-0.21,-1.62,9.6,0,-0.06,0.06,-25.25,6.5,-46.38,6:59:26
-0.23,-1.6,9.57,0,-0.06,-0.06,-24.87,6.75,-46.38,6:59:26
-0.24,-1.61,9.62,0.06,-0.06,0.06,-25.25,5.75,-46.38,6:59:26
-0.23,-1.61,9.58,0.06,0.06,-0.06,-24.5,6.75,-46.38,6:59:26
-0.23,-1.62,9.59,0,0.06,0.06,-24.87,6.06,-46.38,6:59:26
-0.21,-1.61,9.61,0,0,0,-24.87,5.38,-47.19,6:59:26
-0.23,-1.6,9.61,0,0.06,0.06,-24.87,6.75,-46.38,6:59:27
-0.24,-1.61,9.6,0.12,-0.06,0,-24.5,5.75,-46,6:59:27
-0.23,-1.62,9.59,0,0.06,0.06,-25.69,6.5,-47.19,6:59:27
-0.23,-1.61,9.61,-0.12,-0.06,-0.06,-25.25,6.5,-47.19,6:59:27
-0.25,-1.63,9.58,0.12,0.06,0.06,-24.5,6.5,-46.38,6:59:27
-0.23,-1.61,9.58,0.06,0.06,0,-25.25,6.75,-46.06,6:59:27
-0.23,-1.6,9.61,0.12,-0.12,0.12,-25.25,6.5,-46,6:59:28
-0.23,-1.63,9.6,0,-0.06,-0.12,-24.87,6.75,-46,6:59:28
